# created by = TrafficMatrix::write, version 1
# creation date = Tue Jun 25 17:50:40 CST 2013
# source = Abilene/Internet 2 network
# time interval = 5 minutes
# date = 2004-03-05
# time = 00-35-00
# topology = 
# name = Abilene, 2004
# sampling = 1 in 100 packets
# additional information = simple gravity model
# type = ingress/egress, router/pop-level, traffic matrix
# cite = Network Anomography, Yin Zhang, Zihui Ge, Albert Greenberg, Matthew Roughan, ACM/Usenix Internet Measurement Conference, Berkeley, CA, USA, 2005.
# units = Gbytes / second
8.44241066666667e-06,9.48952833333333e-05,0.000274098606666667,8.040654e-05,5.29752666666667e-05,0.000153155523333333,5.15169533333333e-05,0.000160881936666667,0.000195402696666667,4.766742e-05,8.32491733333333e-05,0.000230323853333333
0.000175391353333333,0.00197145263333333,0.00569440766666667,0.0016704485,0.0011005629,0.00318181103333333,0.00107026636666667,0.00334232733333333,0.00405949733333333,0.0009902922,0.0017295043,0.00478498566666667
0.00023351867,0.0026248215,0.00758161933333333,0.0022240601,0.0014653059,0.00423631066666667,0.00142496863333333,0.00445002466666667,0.00540487533333333,0.00131848983333333,0.00230268786666667,0.00637080133333333
0.000228746593333333,0.00257118186666667,0.007426685,0.00217861023333333,0.0014353616,0.00414973933333333,0.00139584866666667,0.004359086,0.005294424,0.0012915458,0.00225563123333333,0.00624061066666667
0.00012110298,0.00136123463333333,0.003931834,0.00115339943333333,0.000759908866666667,0.00219695433333333,0.000738989933333333,0.00230778656666667,0.002802973,0.000683769933333333,0.00119417586666667,0.00330390293333333
0.000324196643333333,0.00364406966666667,0.0105256486666667,0.00308768806666667,0.00203430093333333,0.00588131866666667,0.0019783003,0.00617802033333333,0.00750365033333333,0.00183047453333333,0.00319684793333333,0.00884465633333333
0.00013005483,0.0014618562,0.00422247266666667,0.00123865796666667,0.000816080833333333,0.00235935173333333,0.0007936156,0.00247837663333333,0.0030101669,0.000734313766666667,0.00128244856666667,0.00354812533333333
0.000282594736666667,0.00317645153333333,0.00917496533333333,0.0026914665,0.0017732532,0.00512661,0.00172443873333333,0.00538523766666667,0.006540759,0.00159558243333333,0.0027866186,0.007709683
0.000608265966666667,0.00683709633333333,0.0197484896666667,0.00579319866666667,0.003816807,0.0110346796666667,0.00371173733333333,0.0115913586666667,0.0140785396666667,0.00343438266666667,0.00599800733333333,0.016594569
0.000140130653333333,0.00157511153333333,0.004549603,0.0013346213,0.0008793056,0.0025421393,0.000855099866666667,0.0026703855,0.0032433755,0.000791203733333333,0.00138180453333333,0.00382301133333333
0.000160334213333333,0.00180220576666667,0.00520554933333333,0.00152704246666667,0.00100608086666667,0.0029086563,0.000978385266666667,0.0030553926,0.00371099433333333,0.0009052768,0.0015810284,0.00437420033333333
0.000720770933333333,0.00810168633333333,0.023401173,0.00686470966666667,0.00452276433333333,0.0130756553333333,0.00439826066666667,0.013735298,0.0166825083333333,0.00406960666666667,0.00710739966666667,0.019663903
